DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyStationPressure,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed,holiday,weekend,day,hour
2019-10-28 06:54:00,47.0,51,0.00,86.0,30.08,10.00,360,10.0,False,False,2019-10-28,6
2019-10-28 07:54:00,47.0,52,0.00,83.0,30.12,4.00,360,8.0,False,False,2019-10-28,7
2019-10-28 08:54:00,48.0,53,0.01,83.0,30.16,3.00,360,8.0,False,False,2019-10-28,8
2019-10-28 09:54:00,50.0,54,0.0,87.0,30.18,4.00,340,7.0,False,False,2019-10-28,9
2019-10-28 10:54:00,50.0,55,0.0,83.0,30.19,6.00,20,8.0,False,False,2019-10-28,10
2019-10-28 11:54:00,48.0,54,0.0,80.0,,7.00,50,11.0,False,False,2019-10-28,11
2019-10-28 12:54:00,49.0,55,,80.0,,4.00,70,7.0,False,False,2019-10-28,12
2019-10-28 13:54:00,48.0,54,0.00,80.0,30.21,8.00,70,8.0,False,False,2019-10-28,13
2019-10-28 14:54:00,47.0,55,0.00,74.0,30.23,8.00,80,9.0,False,False,2019-10-28,14
2019-10-28 15:54:00,47.0,54,0.00,77.0,30.23,8.00,50,8.0,False,False,2019-10-28,15
2019-10-28 16:54:00,48.0,53,0.0,83.0,30.26,4.00,40,6.0,False,False,2019-10-28,16
2019-10-28 17:54:00,49.0,53,0.02,86.0,30.28,4.00,30,6.0,False,False,2019-10-28,17
2019-10-28 18:54:00,48.0,53,0.0,83.0,30.30,8.00,70,6.0,False,False,2019-10-28,18
2019-10-28 19:54:00,49.0,53,0.0,86.0,30.30,6.00,40,3.0,False,False,2019-10-28,19
2019-10-28 20:54:00,48.0,53,0.0,83.0,30.30,10.00,70,7.0,False,False,2019-10-28,20
2019-10-28 21:54:00,49.0,53,0.02s,86.0,30.31,1.75,120,5.0,False,False,2019-10-28,21
2019-10-28 22:54:00,49.0,53,0.01,86.0,30.30,2.00,100,6.0,False,False,2019-10-28,22
2019-10-28 23:54:00,49.0,53,0.0,86.0,30.31,6.00,140,8.0,False,False,2019-10-28,23
2019-10-29 00:54:00,49.0,52,0.01,89.0,30.32,3.00,120,6.0,False,False,2019-10-29,0
2019-10-29 01:54:00,48.0,53,0.0,83.0,30.32,10.00,0,0.0,False,False,2019-10-29,1
2019-10-29 02:54:00,49.0,52,0.01,89.0,30.32,3.00,0,0.0,False,False,2019-10-29,2
2019-10-29 04:54:00,47.0,53,0.00,80.0,30.32,10.00,140,8.0,False,False,2019-10-29,4
2019-10-29 05:54:00,46.0,53,,77.0,,10.00,160,7.0,False,False,2019-10-29,5
2019-10-29 06:54:00,46.0,53,,77.0,,10.00,170,8.0,False,False,2019-10-29,6
2019-10-29 07:54:00,46.0,54,,75.0,,10.00,130,13.0,False,False,2019-10-29,7
2019-10-29 08:54:00,47.0,54,,77.0,,10.00,160,9.0,False,False,2019-10-29,8
2019-10-29 09:54:00,48.0,54,,80.0,,10.00,150,6.0,False,False,2019-10-29,9
2019-10-29 10:54:00,47.0,55,,74.0,,10.00,150,7.0,False,False,2019-10-29,10
2019-10-29 11:54:00,48.0,55,,77.0,,10.00,130,6.0,False,False,2019-10-29,11
2019-10-29 12:54:00,47.0,56,,72.0,,10.00,0,0.0,False,False,2019-10-29,12
2019-10-29 13:54:00,49.0,56,,77.0,,10.00,90,6.0,False,False,2019-10-29,13
2019-10-29 14:54:00,49.0,57,,74.0,,10.00,110,5.0,False,False,2019-10-29,14
2019-10-29 15:54:00,50.0,57,,78.0,,10.00,120,6.0,False,False,2019-10-29,15
2019-10-29 16:54:00,50.0,57,,78.0,,10.00,0,0.0,False,False,2019-10-29,16
2019-10-29 17:54:00,52.0,56,0.0,87.0,,4.00,120,5.0,False,False,2019-10-29,17
2019-10-29 18:54:00,51.0,56,0.0,84.0,30.29,5.00,140,8.0,False,False,2019-10-29,18
2019-10-29 19:54:00,52.0,56,0.01,87.0,30.29,5.00,140,3.0,False,False,2019-10-29,19
2019-10-29 20:54:00,52.0,56,0.0,87.0,30.29,10.00,90,3.0,False,False,2019-10-29,20
2019-10-29 21:54:00,52.0,57,0.00,83.0,30.29,10.00,0,0.0,False,False,2019-10-29,21
2019-10-29 22:54:00,51.0,57,0.00,81.0,30.29,10.00,0,0.0,False,False,2019-10-29,22
2019-10-29 23:54:00,50.0,57,0.00,78.0,30.29,10.00,0,0.0,False,False,2019-10-29,23
2019-10-30 00:54:00,52.0,57,,83.0,,10.00,20,3.0,False,False,2019-10-30,0
2019-10-30 04:54:00,52.0,55,,88.0,,8.00,0,0.0,False,False,2019-10-30,4
2019-10-30 05:54:00,54.0,57,,88.0,,10.00,0,0.0,False,False,2019-10-30,5
2019-10-30 06:54:00,55.0,57,,94.0,,10.00,0,0.0,False,False,2019-10-30,6
2019-10-30 07:54:00,57.0,59,,94.0,,6.00,0,0.0,False,False,2019-10-30,7
2019-10-30 08:54:00,57.0,61,,88.0,,5.00,0,0.0,False,False,2019-10-30,8
2019-10-30 09:54:00,55.0,60,,84.0,30.29,10.00,120,5.0,False,False,2019-10-30,9
2019-10-30 10:54:00,56.0,64,0.00,75.0,30.27,10.00,0,0.0,False,False,2019-10-30,10
2019-10-30 11:54:00,55.0,62,0.00,78.0,30.25,10.00,90,8.0,False,False,2019-10-30,11
2019-10-30 12:54:00,55.0,62,0.00,78.0,30.23,10.00,90,8.0,False,False,2019-10-30,12
2019-10-30 13:54:00,54.0,60,0.00,80.0,30.23,10.00,80,6.0,False,False,2019-10-30,13
2019-10-30 14:54:00,54.0,60,0.00,80.0,30.21,10.00,70,5.0,False,False,2019-10-30,14
2019-10-30 15:54:00,55.0,60,0.0,84.0,30.21,9.00,0,0.0,False,False,2019-10-30,15
2019-10-30 16:54:00,55.0,60,0.0,84.0,30.20,3.00,20,7.0,False,False,2019-10-30,16
2019-10-30 17:54:00,56.0,60,0.03,86.0,30.20,1.50,110,8.0,False,False,2019-10-30,17
2019-10-30 18:54:00,57.0,60,0.03,90.0,30.18,1.75,110,13.0,False,False,2019-10-30,18
2019-10-30 19:54:00,56.0,59,0.0,90.0,30.16,0.75,90,11.0,False,False,2019-10-30,19
2019-10-30 20:54:00,56.0,59,0.02,90.0,30.14,0.50,100,8.0,False,False,2019-10-30,20
2019-10-30 21:54:00,55.0,59,0.0,87.0,30.11,1.00,80,5.0,False,False,2019-10-30,21
2019-10-30 22:54:00,56.0,60,0.01,86.0,30.09,1.00,0,0.0,False,False,2019-10-30,22
2019-10-30 23:54:00,56.0,60,0.0,86.0,30.07,1.00,100,3.0,False,False,2019-10-30,23
2019-10-31 00:54:00,58.0,60,0.0,93.0,30.05,0.75,180,5.0,False,False,2019-10-31,0
2019-10-31 01:54:00,59.0,62,0.00,90.0,30.02,10.00,190,10.0,False,False,2019-10-31,1
2019-10-31 02:54:00,60.0,63,0.00,90.0,30.01,10.00,210,10.0,False,False,2019-10-31,2
2019-10-31 03:54:00,59.0,64,0.0,84.0,30.00,10.00,200,11.0,False,False,2019-10-31,3
2019-10-31 04:54:00,58.0,63,0.00,84.0,29.99,10.00,190,10.0,False,False,2019-10-31,4
2019-10-31 05:54:00,58.0,63,0.00,84.0,29.98,10.00,190,11.0,False,False,2019-10-31,5
2019-10-31 06:54:00,57.0,63,0.01s,81.0,29.97,10.00,190,9.0,False,False,2019-10-31,6
2019-10-31 07:54:00,58.0,63,0.0,84.0,29.95,10.00,180,10.0,False,False,2019-10-31,7
2019-10-31 08:54:00,61.0,65,0.02,87.0,29.92,3.00,180,8.0,False,False,2019-10-31,8
2019-10-31 09:54:00,64.0,68,0.01,87.0,29.90,10.00,200,11.0,False,False,2019-10-31,9
2019-10-31 10:54:00,65.0,70,0.0,84.0,29.87,6.00,200,17.0,False,False,2019-10-31,10
2019-10-31 11:54:00,65.0,70,0.0,84.0,29.84,6.00,190,18.0,False,False,2019-10-31,11
2019-10-31 12:54:00,64.0,70,0.03,82.0,29.82,8.00,200,22.0,False,False,2019-10-31,12
2019-10-31 13:54:00,64.0,71,0.0,79.0,29.80,10.00,200,23.0,False,False,2019-10-31,13
2019-10-31 14:54:00,64.0,71,0.00,79.0,29.78,10.00,190,23.0,False,False,2019-10-31,14
2019-10-31 15:54:00,63.0,71,0.00,76.0,29.75,10.00,200,18.0,False,False,2019-10-31,15
2019-10-31 16:54:00,63.0,71,0.00,76.0,29.72,10.00,200,25.0,False,False,2019-10-31,16
2019-10-31 17:54:00,64.0,71,0.00,79.0,29.72,10.00,190,25.0,False,False,2019-10-31,17
2019-10-31 18:54:00,63.0,71,0.0,76.0,29.69,9.00,200,26.0,False,False,2019-10-31,18
2019-10-31 19:54:00,64.0,70,0.0,82.0,29.66,10.00,190,28.0,False,False,2019-10-31,19
2019-10-31 20:54:00,64.0,70,0.0,82.0,29.63,9.00,190,24.0,False,False,2019-10-31,20
2019-10-31 21:54:00,65.0,71,0.0,81.0,29.61,5.00,200,26.0,False,False,2019-10-31,21
2019-10-31 22:54:00,65.0,71,0.0,81.0,29.58,4.00,200,30.0,False,False,2019-10-31,22
2019-10-31 23:54:00,65.0,71,0.0,81.0,29.54,6.00,190,28.0,False,False,2019-10-31,23
2019-11-01 00:54:00,65.0,71,0.0,81.0,29.50,7.00,200,29.0,False,False,2019-11-01,0
2019-11-01 01:54:00,65.0,71,0.0,81.0,29.44,10.00,190,30.0,False,False,2019-11-01,1
2019-11-01 02:54:00,65.0,72,0.0,79.0,29.40,10.00,200,34.0,False,False,2019-11-01,2
2019-11-01 03:54:00,64.0,70,0.0,82.0,29.45,7.00,260,30.0,False,False,2019-11-01,3
2019-11-01 04:54:00,49.0,59,0.01,69.0,29.52,10.00,230,24.0,False,False,2019-11-01,4
2019-11-01 05:54:00,43.0,57,0.0,60.0,29.57,10.00,250,22.0,False,False,2019-11-01,5
2019-11-01 06:54:00,31.0,55,0.00,40.0,29.66,10.00,280,22.0,False,False,2019-11-01,6
2019-11-01 07:54:00,32.0,54,0.00,43.0,29.72,10.00,260,20.0,False,False,2019-11-01,7
2019-11-01 08:54:00,29.0,55,0.00,37.0,29.75,10.00,250,23.0,False,False,2019-11-01,8
2019-11-01 09:54:00,29.0,56,0.00,36.0,29.78,10.00,250,21.0,False,False,2019-11-01,9
2019-11-01 10:54:00,28.0,57,0.00,33.0,29.80,10.00,280,23.0,False,False,2019-11-01,10
2019-11-01 11:54:00,28.0,58,0.00,32.0,29.82,10.00,250,23.0,False,False,2019-11-01,11
2019-11-01 12:54:00,28.0,60,0.00,30.0,29.85,10.00,280,21.0,False,False,2019-11-01,12
2019-11-01 13:54:00,27.0,59,0.00,29.0,29.90,10.00,280,18.0,False,False,2019-11-01,13
2019-11-01 14:54:00,26.0,57,0.00,30.0,29.94,10.00,290,21.0,False,False,2019-11-01,14
2019-11-01 15:54:00,25.0,54,0.00,33.0,30.00,10.00,270,16.0,False,False,2019-11-01,15
2019-11-01 16:54:00,24.0,52,0.00,34.0,30.03,10.00,270,22.0,False,False,2019-11-01,16
2019-11-01 17:54:00,25.0,50,0.00,38.0,30.07,10.00,280,17.0,False,False,2019-11-01,17
2019-11-01 18:54:00,26.0,48,0.00,42.0,30.11,10.00,290,16.0,False,False,2019-11-01,18
2019-11-01 19:54:00,25.0,47,,42.0,,10.00,280,15.0,False,False,2019-11-01,19
2019-11-01 20:54:00,26.0,46,,46.0,,10.00,270,14.0,False,False,2019-11-01,20
2019-11-01 21:54:00,26.0,46,,46.0,,10.00,270,14.0,False,False,2019-11-01,21
2019-11-01 22:54:00,26.0,45,,48.0,,10.00,280,10.0,False,False,2019-11-01,22
2019-11-01 23:54:00,26.0,44,,49.0,,10.00,280,9.0,False,False,2019-11-01,23
2019-11-02 00:54:00,26.0,43,0.00,51.0,30.17,10.00,290,9.0,False,True,2019-11-02,0
2019-11-02 01:54:00,26.0,42,0.00,53.0,30.17,10.00,300,13.0,False,True,2019-11-02,1
2019-11-02 02:54:00,25.0,41,0.00,53.0,30.18,10.00,300,7.0,False,True,2019-11-02,2
2019-11-02 03:54:00,25.0,41,0.00,53.0,30.19,10.00,310,10.0,False,True,2019-11-02,3
2019-11-02 04:54:00,25.0,40,0.00,55.0,30.20,10.00,290,9.0,False,True,2019-11-02,4
2019-11-02 05:54:00,24.0,40,0.00,53.0,30.20,10.00,310,9.0,False,True,2019-11-02,5
2019-11-02 06:54:00,24.0,40,0.00,53.0,30.21,10.00,320,8.0,False,True,2019-11-02,6
2019-11-02 07:54:00,25.0,42,0.00,51.0,30.22,10.00,320,9.0,False,True,2019-11-02,7
2019-11-02 08:54:00,25.0,45,0.00,46.0,30.21,10.00,310,7.0,False,True,2019-11-02,8
2019-11-02 09:54:00,27.0,47,0.00,46.0,30.21,10.00,330,3.0,False,True,2019-11-02,9
2019-11-02 10:54:00,30.0,50,0.00,46.0,30.17,10.00,0,0.0,False,True,2019-11-02,10
2019-11-02 11:54:00,32.0,48,0.00,54.0,30.14,10.00,130,5.0,False,True,2019-11-02,11
2019-11-02 12:54:00,30.0,50,0.00,46.0,30.11,10.00,120,5.0,False,True,2019-11-02,12
2019-11-02 13:54:00,29.0,51,0.00,43.0,30.08,10.00,120,7.0,False,True,2019-11-02,13
2019-11-02 14:54:00,33.0,50,0.00,52.0,30.07,10.00,110,9.0,False,True,2019-11-02,14
2019-11-02 15:54:00,36.0,49,0.00,61.0,30.06,10.00,110,8.0,False,True,2019-11-02,15
2019-11-02 16:54:00,35.0,47,0.00,63.0,30.05,10.00,110,7.0,False,True,2019-11-02,16
2019-11-02 17:54:00,33.0,49,0.00,55.0,30.04,10.00,0,0.0,False,True,2019-11-02,17
2019-11-02 18:54:00,29.0,49,0.00,46.0,30.02,10.00,0,0.0,False,True,2019-11-02,18
2019-11-02 19:54:00,33.0,48,0.00,56.0,30.01,10.00,200,7.0,False,True,2019-11-02,19
2019-11-02 20:54:00,29.0,48,0.00,48.0,30.01,10.00,220,7.0,False,True,2019-11-02,20
2019-11-02 21:54:00,33.0,47,0.00,59.0,30.00,10.00,230,8.0,False,True,2019-11-02,21
2019-11-02 22:54:00,32.0,46,0.00,58.0,29.99,10.00,250,9.0,False,True,2019-11-02,22
2019-11-02 23:54:00,31.0,47,0.00,54.0,29.98,10.00,260,8.0,False,True,2019-11-02,23
2019-11-03 00:54:00,31.0,45,0.00,58.0,29.96,10.00,290,6.0,False,True,2019-11-03,0
2019-11-03 01:54:00,31.0,44,0.00,60.0,29.95,10.00,290,7.0,False,True,2019-11-03,1
2019-11-03 02:54:00,31.0,43,0.00,63.0,29.94,10.00,300,8.0,False,True,2019-11-03,2
2019-11-03 03:54:00,31.0,42,0.00,65.0,29.95,10.00,290,9.0,False,True,2019-11-03,3
2019-11-03 04:54:00,31.0,42,0.00,65.0,29.95,10.00,290,9.0,False,True,2019-11-03,4
2019-11-03 05:54:00,31.0,43,0.00,63.0,29.96,10.00,280,8.0,False,True,2019-11-03,5
2019-11-03 06:54:00,31.0,44,0.00,60.0,29.97,10.00,280,8.0,False,True,2019-11-03,6
2019-11-03 07:54:00,31.0,46,0.00,56.0,29.98,10.00,270,9.0,False,True,2019-11-03,7
2019-11-03 08:54:00,31.0,50,0.00,48.0,30.00,10.00,280,9.0,False,True,2019-11-03,8
2019-11-03 09:54:00,30.0,52,0.00,43.0,30.01,10.00,280,10.0,False,True,2019-11-03,9
2019-11-03 10:54:00,30.0,54,0.00,40.0,30.00,10.00,280,9.0,False,True,2019-11-03,10
2019-11-03 11:54:00,30.0,56,0.00,37.0,29.99,10.00,270,13.0,False,True,2019-11-03,11
2019-11-03 12:54:00,29.0,55,0.00,37.0,29.98,10.00,250,11.0,False,True,2019-11-03,12
2019-11-03 13:54:00,28.0,56,0.00,34.0,29.98,10.00,260,13.0,False,True,2019-11-03,13
2019-11-03 14:54:00,26.0,55,0.00,33.0,30.00,10.00,290,13.0,False,True,2019-11-03,14
2019-11-03 15:54:00,25.0,54,0.00,33.0,30.02,10.00,280,13.0,False,True,2019-11-03,15
2019-11-03 16:54:00,25.0,52,0.00,35.0,30.05,10.00,300,11.0,False,True,2019-11-03,16
2019-11-03 17:54:00,23.0,51,0.00,33.0,30.07,10.00,270,11.0,False,True,2019-11-03,17
2019-11-03 18:54:00,23.0,51,0.00,33.0,30.10,10.00,280,11.0,False,True,2019-11-03,18
2019-11-03 19:54:00,21.0,51,0.00,31.0,30.12,10.00,290,10.0,False,True,2019-11-03,19
2019-11-03 20:54:00,22.0,49,0.00,35.0,30.14,10.00,280,9.0,False,True,2019-11-03,20
2019-11-03 21:54:00,23.0,48,0.00,37.0,30.15,10.00,270,11.0,False,True,2019-11-03,21
2019-11-03 22:54:00,24.0,47,,41.0,,10.00,290,11.0,False,True,2019-11-03,22
2019-11-03 23:54:00,24.0,45,,44.0,,10.00,300,7.0,False,True,2019-11-03,23
2019-11-04 00:54:00,25.0,45,,46.0,,10.00,290,8.0,False,False,2019-11-04,0
2019-11-04 01:54:00,25.0,44,0.00,47.0,30.23,10.00,280,10.0,False,False,2019-11-04,1
2019-11-04 02:54:00,26.0,43,0.00,51.0,30.24,10.00,290,11.0,False,False,2019-11-04,2
2019-11-04 03:54:00,26.0,42,0.00,53.0,30.26,10.00,290,9.0,False,False,2019-11-04,3
2019-11-04 04:54:00,26.0,43,0.00,51.0,30.27,10.00,280,9.0,False,False,2019-11-04,4
2019-11-04 05:54:00,26.0,42,0.00,53.0,30.28,10.00,290,9.0,False,False,2019-11-04,5
2019-11-04 06:54:00,26.0,43,0.00,51.0,30.31,10.00,270,7.0,False,False,2019-11-04,6
2019-11-04 07:54:00,27.0,46,0.00,47.0,30.32,10.00,250,8.0,False,False,2019-11-04,7
2019-11-04 08:54:00,26.0,47,0.00,44.0,30.34,10.00,260,10.0,False,False,2019-11-04,8
2019-11-04 09:54:00,26.0,50,0.00,39.0,30.34,10.00,300,8.0,False,False,2019-11-04,9
2019-11-04 10:54:00,24.0,51,0.00,35.0,30.33,10.00,210,5.0,False,False,2019-11-04,10
2019-11-04 11:54:00,24.0,53,0.00,32.0,30.32,10.00,200,6.0,False,False,2019-11-04,11
2019-11-04 12:54:00,25.0,54,0.00,33.0,30.30,10.00,220,11.0,False,False,2019-11-04,12
2019-11-04 13:54:00,27.0,55,0.00,34.0,30.29,10.00,VRB,7.0,False,False,2019-11-04,13
2019-11-04 14:54:00,27.0,55,0.00,34.0,30.29,10.00,230,10.0,False,False,2019-11-04,14
2019-11-04 15:54:00,28.0,53,0.00,38.0,30.29,10.00,170,8.0,False,False,2019-11-04,15
2019-11-04 16:54:00,29.0,52,0.00,41.0,30.30,10.00,190,14.0,False,False,2019-11-04,16
2019-11-04 17:54:00,31.0,51,0.00,46.0,30.30,10.00,180,11.0,False,False,2019-11-04,17
2019-11-04 18:54:00,33.0,50,0.00,52.0,30.31,10.00,200,13.0,False,False,2019-11-04,18
2019-11-04 19:54:00,33.0,48,0.00,56.0,30.32,10.00,170,8.0,False,False,2019-11-04,19
2019-11-04 20:54:00,34.0,49,0.00,56.0,30.30,10.00,180,6.0,False,False,2019-11-04,20
2019-11-04 21:54:00,34.0,48,0.00,58.0,30.31,10.00,200,6.0,False,False,2019-11-04,21
2019-11-04 22:54:00,35.0,47,0.00,63.0,30.31,10.00,190,6.0,False,False,2019-11-04,22
2019-11-04 23:54:00,36.0,47,0.00,66.0,30.30,10.00,180,7.0,False,False,2019-11-04,23
2019-11-05 00:54:00,37.0,45,0.00,74.0,30.30,10.00,170,8.0,False,False,2019-11-05,0
2019-11-05 01:54:00,39.0,46,0.00,77.0,30.29,10.00,190,5.0,False,False,2019-11-05,1
2019-11-05 02:54:00,41.0,48,,77.0,,10.00,160,8.0,False,False,2019-11-05,2
2019-11-05 03:54:00,43.0,50,0.00,77.0,30.25,10.00,170,7.0,False,False,2019-11-05,3
2019-11-05 04:54:00,44.0,50,0.0,80.0,30.25,10.00,170,7.0,False,False,2019-11-05,4
2019-11-05 05:54:00,46.0,52,0.0,80.0,30.25,10.00,140,8.0,False,False,2019-11-05,5
2019-11-05 06:54:00,47.0,51,0.00,86.0,30.24,10.00,170,3.0,False,False,2019-11-05,6
2019-11-05 07:54:00,49.0,53,0.0,86.0,30.24,10.00,170,7.0,False,False,2019-11-05,7
2019-11-05 08:54:00,49.0,55,0.00,80.0,30.23,10.00,170,7.0,False,False,2019-11-05,8
2019-11-05 09:54:00,50.0,56,0.0,81.0,30.22,10.00,160,8.0,False,False,2019-11-05,9
2019-11-05 10:54:00,50.0,58,0.01,75.0,30.19,10.00,140,9.0,False,False,2019-11-05,10
2019-11-05 11:54:00,49.0,58,0.01,72.0,30.15,10.00,170,11.0,False,False,2019-11-05,11
2019-11-05 12:54:00,50.0,58,0.00,75.0,30.10,10.00,130,8.0,False,False,2019-11-05,12
2019-11-05 13:54:00,50.0,56,0.04,81.0,30.07,10.00,120,6.0,False,False,2019-11-05,13
2019-11-05 14:54:00,51.0,55,0.26,87.0,30.08,2.50,VRB,5.0,False,False,2019-11-05,14
2019-11-05 15:54:00,52.0,57,0.07,83.0,30.05,3.00,270,5.0,False,False,2019-11-05,15
2019-11-05 16:54:00,52.0,57,0.01,83.0,30.04,10.00,240,5.0,False,False,2019-11-05,16
2019-11-05 17:54:00,52.0,57,0.00,83.0,30.04,10.00,220,8.0,False,False,2019-11-05,17
2019-11-05 18:54:00,52.0,56,0.00,87.0,30.03,10.00,220,7.0,False,False,2019-11-05,18
2019-11-05 19:54:00,53.0,57,0.00,87.0,30.04,8.00,230,9.0,False,False,2019-11-05,19
2019-11-05 20:54:00,52.0,57,0.00,83.0,30.05,10.00,240,10.0,False,False,2019-11-05,20
2019-11-05 21:54:00,50.0,56,0.00,81.0,30.07,10.00,280,11.0,False,False,2019-11-05,21
2019-11-05 22:54:00,47.0,55,0.00,74.0,30.08,10.00,290,13.0,False,False,2019-11-05,22
2019-11-05 23:54:00,41.0,53,0.00,64.0,30.09,10.00,290,13.0,False,False,2019-11-05,23
2019-11-06 00:54:00,40.0,51,0.00,66.0,30.09,10.00,280,11.0,False,False,2019-11-06,0
2019-11-06 01:54:00,35.0,50,0.00,57.0,30.12,10.00,280,9.0,False,False,2019-11-06,1
2019-11-06 02:54:00,32.0,48,0.00,54.0,30.14,10.00,280,9.0,False,False,2019-11-06,2
2019-11-06 03:54:00,29.0,48,0.00,48.0,30.16,10.00,280,10.0,False,False,2019-11-06,3
2019-11-06 04:54:00,28.0,47,0.00,48.0,30.19,10.00,280,14.0,False,False,2019-11-06,4
2019-11-06 05:54:00,29.0,46,,51.0,,10.00,270,13.0,False,False,2019-11-06,5
2019-11-06 06:54:00,30.0,47,0.00,52.0,30.24,10.00,260,11.0,False,False,2019-11-06,6
2019-11-06 07:54:00,28.0,48,0.00,46.0,30.27,10.00,260,11.0,False,False,2019-11-06,7
2019-11-06 08:54:00,27.0,50,0.00,41.0,30.27,10.00,270,14.0,False,False,2019-11-06,8
2019-11-06 09:54:00,26.0,51,0.00,38.0,30.28,10.00,290,13.0,False,False,2019-11-06,9
2019-11-06 10:54:00,27.0,52,0.00,38.0,30.27,10.00,240,15.0,False,False,2019-11-06,10
2019-11-06 11:54:00,24.0,53,0.00,32.0,30.26,10.00,260,17.0,False,False,2019-11-06,11
2019-11-06 12:54:00,24.0,54,0.00,31.0,30.25,10.00,260,13.0,False,False,2019-11-06,12
2019-11-06 13:54:00,23.0,55,0.00,29.0,30.25,10.00,260,11.0,False,False,2019-11-06,13
2019-11-06 14:54:00,20.0,55,0.00,25.0,30.26,10.00,290,15.0,False,False,2019-11-06,14
2019-11-06 15:54:00,19.0,53,0.00,26.0,30.26,10.00,290,13.0,False,False,2019-11-06,15
2019-11-06 16:54:00,18.0,51,0.00,27.0,30.27,10.00,300,7.0,False,False,2019-11-06,16
2019-11-06 17:54:00,19.0,51,0.00,28.0,30.30,10.00,280,8.0,False,False,2019-11-06,17
2019-11-06 18:54:00,18.0,50,0.00,28.0,30.32,10.00,290,10.0,False,False,2019-11-06,18
2019-11-06 19:54:00,19.0,48,0.00,32.0,30.32,10.00,300,7.0,False,False,2019-11-06,19
2019-11-06 20:54:00,25.0,46,0.00,44.0,30.32,10.00,210,5.0,False,False,2019-11-06,20
2019-11-06 21:54:00,25.0,45,,46.0,,10.00,220,6.0,False,False,2019-11-06,21
2019-11-06 22:54:00,25.0,43,0.00,49.0,30.30,10.00,210,6.0,False,False,2019-11-06,22
2019-11-06 23:54:00,24.0,42,0.00,49.0,30.30,10.00,220,7.0,False,False,2019-11-06,23
2019-11-07 00:54:00,27.0,41,0.00,57.0,30.28,10.00,180,6.0,False,False,2019-11-07,0
2019-11-07 01:54:00,27.0,41,0.00,57.0,30.26,10.00,200,6.0,False,False,2019-11-07,1
2019-11-07 02:54:00,26.0,44,0.00,49.0,30.25,10.00,210,8.0,False,False,2019-11-07,2
2019-11-07 03:54:00,27.0,46,0.00,47.0,30.24,10.00,220,8.0,False,False,2019-11-07,3
2019-11-07 04:54:00,26.0,47,0.00,44.0,30.21,10.00,220,13.0,False,False,2019-11-07,4
2019-11-07 05:54:00,26.0,47,0.00,44.0,30.18,10.00,210,10.0,False,False,2019-11-07,5
2019-11-07 06:54:00,30.0,48,0.00,50.0,30.18,10.00,220,11.0,False,False,2019-11-07,6
2019-11-07 07:54:00,31.0,49,0.00,50.0,30.16,10.00,210,11.0,False,False,2019-11-07,7
2019-11-07 08:54:00,34.0,53,0.00,48.0,30.11,10.00,200,14.0,False,False,2019-11-07,8
2019-11-07 11:54:00,39.0,57,0.00,51.0,30.05,10.00,210,16.0,False,False,2019-11-07,11
2019-11-07 12:54:00,39.0,58,0.00,50.0,30.01,10.00,220,14.0,False,False,2019-11-07,12
2019-11-07 13:54:00,40.0,59,0.00,49.0,29.97,10.00,210,14.0,False,False,2019-11-07,13
2019-11-07 14:54:00,40.0,59,0.00,49.0,29.96,10.00,240,14.0,False,False,2019-11-07,14
2019-11-07 15:54:00,40.0,58,0.0,51.0,29.94,10.00,230,10.0,False,False,2019-11-07,15
2019-11-07 16:54:00,41.0,54,0.01,62.0,29.93,10.00,270,9.0,False,False,2019-11-07,16
2019-11-07 17:54:00,43.0,51,0.04,74.0,29.94,9.00,290,8.0,False,False,2019-11-07,17
2019-11-07 18:54:00,44.0,50,0.08,80.0,29.94,5.00,310,13.0,False,False,2019-11-07,18
2019-11-07 19:54:00,42.0,49,0.05,77.0,29.94,7.00,300,9.0,False,False,2019-11-07,19
2019-11-07 20:54:00,39.0,46,0.03,77.0,29.94,8.00,310,9.0,False,False,2019-11-07,20
2019-11-07 21:54:00,38.0,45,0.0,77.0,29.91,8.00,320,11.0,False,False,2019-11-07,21
2019-11-07 22:54:00,38.0,44,0.02,79.0,29.92,10.00,310,15.0,False,False,2019-11-07,22
2019-11-07 23:54:00,35.0,42,0.0,76.0,29.91,10.00,330,13.0,False,False,2019-11-07,23
2019-11-08 00:54:00,33.0,40,0.00,77.0,29.92,10.00,330,16.0,False,False,2019-11-08,0
2019-11-08 01:54:00,31.0,39,0.00,73.0,29.92,10.00,330,15.0,False,False,2019-11-08,1
2019-11-08 02:54:00,29.0,38,0.00,70.0,29.93,10.00,330,11.0,False,False,2019-11-08,2
2019-11-08 03:54:00,26.0,37,0.00,65.0,29.92,10.00,330,18.0,False,False,2019-11-08,3
2019-11-08 04:54:00,21.0,36,0.00,55.0,29.93,10.00,310,25.0,False,False,2019-11-08,4
2019-11-08 05:54:00,16.0,34,0.00,48.0,29.95,10.00,320,18.0,False,False,2019-11-08,5
2019-11-08 06:54:00,17.0,33,0.00,52.0,29.96,10.00,310,15.0,False,False,2019-11-08,6
2019-11-08 07:54:00,17.0,34,0.00,50.0,29.99,10.00,300,20.0,False,False,2019-11-08,7
